"lang"
{
"Language"	"latam"
"DOTA_Tooltip_ability_item_guardian_greaves_Note0"	"El aura potenciada solo se aplica a los héroes."
"[english]DOTA_Tooltip_ability_item_guardian_greaves_Note0"	"The aura boost only applies to heroes."
"DOTA_Tooltip_ability_nyx_assassin_burrow_Lore"	"Algunas castas del escarabajo devoto son conocidas por crear pequeños escondites donde permanecer al acecho, listas para emboscar a su presa."
"[english]DOTA_Tooltip_ability_nyx_assassin_burrow_Lore"	"Some castes of zealot scarab are known to create small burrows to lie in wait, ready to ambush their prey."
"DOTA_Tooltip_ability_nyx_assassin_unburrow_Lore"	"Algunas castas del escarabajo devoto son conocidas por crear pequeños escondites donde permanecer al acecho, listas para emboscar a su presa."
"[english]DOTA_Tooltip_ability_nyx_assassin_unburrow_Lore"	"Some castes of zealot scarab are known to create small burrows to lie in wait, ready to ambush their prey."
"DOTA_Tooltip_ability_item_vladmir_bonus_all_stats"	"+$all"
"[english]DOTA_Tooltip_ability_item_vladmir_bonus_all_stats"	"+$all"
"DOTA_Tooltip_modifier_legion_commander_moment_of_courage_lifesteal"	"Momento de Coraje"
"[english]DOTA_Tooltip_modifier_legion_commander_moment_of_courage_lifesteal"	"Moment of Courage"
"DOTA_Tooltip_modifier_legion_commander_moment_of_courage_lifesteal_Description"	"El próximo ataque tendrá velocidad máxima."
"[english]DOTA_Tooltip_modifier_legion_commander_moment_of_courage_lifesteal_Description"	"The next attack will have maximum attack speed."
"DOTA_Tooltip_modifier_centaur_stampede_Description"	"Moviéndote a velocidad máxima y deteniendo a las unidades pisoteadas."
"[english]DOTA_Tooltip_modifier_centaur_stampede_Description"	"Moving at max speed and stopping enemy units trampled."
"DOTA_Tooltip_ability_tidehunter_kraken_shell_damage_reset_interval"	"TIEMPO DE REINICIO:"
"[english]DOTA_Tooltip_ability_tidehunter_kraken_shell_damage_reset_interval"	"THRESHOLD TIMER:"
"DOTA_Tooltip_ability_visage_soul_assumption_stack_limit"	"CARGAS MÁXIMAS:"
"[english]DOTA_Tooltip_ability_visage_soul_assumption_stack_limit"	"MAX CHARGES:"
"DOTA_Tooltip_ability_visage_soul_assumption_stack_duration"	"DURACIÓN DE LA CARGA:"
"[english]DOTA_Tooltip_ability_visage_soul_assumption_stack_duration"	"CHARGE DURATION:"
"DOTA_Tooltip_ability_visage_soul_assumption_radius"	"RADIO DE ACUMULACIÓN:"
"[english]DOTA_Tooltip_ability_visage_soul_assumption_radius"	"GATHER DAMAGE RADIUS:"
"DOTA_Tooltip_ability_undying_decay_Note2"	"Afecta a unidades invisibles."
"[english]DOTA_Tooltip_ability_undying_decay_Note2"	"Affects invisible units."
"DOTA_Tooltip_ability_undying_decay_decay_damage"	"DAÑO BASE:"
"[english]DOTA_Tooltip_ability_undying_decay_decay_damage"	"BASE DAMAGE:"
"DOTA_Tooltip_ability_undying_decay_decay_duration"	"DURACIÓN DEL ROBO:"
"[english]DOTA_Tooltip_ability_undying_decay_decay_duration"	"STEAL DURATION:"
"DOTA_Tooltip_ability_undying_decay_radius"	"RADIO:"
"[english]DOTA_Tooltip_ability_undying_decay_radius"	"RADIUS:"
"DOTA_Tooltip_ability_undying_soul_rip_Note1"	"No desgarra a unidades invisibles."
"[english]DOTA_Tooltip_ability_undying_soul_rip_Note1"	"Does not rip from invisible units."
"DOTA_Tooltip_ability_undying_soul_rip_radius"	"RADIO DE DESGARRE:"
"[english]DOTA_Tooltip_ability_undying_soul_rip_radius"	"RIP RADIUS:"
"DOTA_Tooltip_ability_chen_holy_persuasion_health_min"	"VIDA MÍNIMA:"
"[english]DOTA_Tooltip_ability_chen_holy_persuasion_health_min"	"HEALTH MINIMUM:"
"DOTA_Tooltip_ability_chen_holy_persuasion_Note2"	"La vida de los creeps que ya están bajo el control de Chen no se actualiza al subir de nivel Persuasión Sagrada."
"[english]DOTA_Tooltip_ability_chen_holy_persuasion_Note2"	"The health of creeps already under Chen's control does not update to the new level upon leveling Holy Persuasion further."
"DOTA_Tooltip_ability_undying_flesh_golem_Note3"	"La amplificación de daño mínima y la ralentización de movimiento de Aura de la Plaga es del 1%."
"[english]DOTA_Tooltip_ability_undying_flesh_golem_Note3"	"The minimum damage amplification and move slow from Plague Aura is 1%."
"DOTA_Tooltip_ability_terrorblade_conjure_image_illusion_incoming_damage_total_tooltip"	"%DAÑO RECIBIDO POR LA ILUSIÓN:"
"[english]DOTA_Tooltip_ability_terrorblade_conjure_image_illusion_incoming_damage_total_tooltip"	"%ILLUSION DAMAGE TAKEN:"
"DOTA_Tooltip_ability_winter_wyvern_arctic_burn_damage_duration"	"DURACIÓN DEL DAÑO:"
"[english]DOTA_Tooltip_ability_winter_wyvern_arctic_burn_damage_duration"	"BURN DURATION:"
"DOTA_Tooltip_ability_terrorblade_conjure_image_illusion_duration"	"DURACIÓN DE LA ILUSIÓN:"
"[english]DOTA_Tooltip_ability_terrorblade_conjure_image_illusion_duration"	"ILLUSION DURATION:"
"DOTA_Tooltip_ability_sandking_caustic_finale_caustic_finale_duration"	"EXPLOSIÓN POR TIEMPO:"
"[english]DOTA_Tooltip_ability_sandking_caustic_finale_caustic_finale_duration"	"EXPLODE TIMER:"
"DOTA_Tooltip_ability_riki_smoke_screen_movement_speed_reduction"	"%RALENTIZACIÓN DE MOVIMIENTO:"
"[english]DOTA_Tooltip_ability_riki_smoke_screen_movement_speed_reduction"	"%MOVEMENT SLOW:"
"DOTA_Tooltip_modifier_bashed"	"Golpetazo"
"[english]DOTA_Tooltip_modifier_bashed"	"Bash"
"DOTA_Tooltip_modifier_bashed_Description"	"Aturdido por Golpetazo."
"[english]DOTA_Tooltip_modifier_bashed_Description"	"Stunned by bash."
"DOTA_Tooltip_ability_phantom_lancer_doppelwalk_Note0"	"Esta habilidad se puede utilizar para esquivar proyectiles y eliminar efectos negativos."
"[english]DOTA_Tooltip_ability_phantom_lancer_doppelwalk_Note0"	"This ability can be used to dodge projectiles, and dispell debuffs."
"DOTA_Tooltip_modifier_techies_minefield_sign_aura"	"Señal Campo de Minas"
"[english]DOTA_Tooltip_modifier_techies_minefield_sign_aura"	"Minefield Sign"
"DOTA_Tooltip_modifier_techies_minefield_sign_aura_Description"	"Oculto por la Señal Campo de Minas de Techies."
"[english]DOTA_Tooltip_modifier_techies_minefield_sign_aura_Description"	"Hidden by the Techies' Minefield Sign."
"DOTA_Tooltip_ability_life_stealer_infest_Note3"	"Puede usarse en creeps ancestrales."
"[english]DOTA_Tooltip_ability_life_stealer_infest_Note3"	"Infest Level 2 and 3 can be used on Ancient creeps."
"DOTA_Tooltip_ability_furion_wrath_of_nature_buffer_tooltip_scepter"	"TIEMPO DE APARICIÓN DEL ENT CON CETRO:"
"[english]DOTA_Tooltip_ability_furion_wrath_of_nature_buffer_tooltip_scepter"	"SCEPTER TREANT SPAWN TIMER:"
"DOTA_Tooltip_ability_leshrac_lightning_storm_radius"	"RADIO DE SALTO DEL RAYO:"
"[english]DOTA_Tooltip_ability_leshrac_lightning_storm_radius"	"LIGHTNING JUMP RADIUS:"
"DOTA_Tooltip_ability_phantom_assassin_stifling_dagger_Note0"	"Si el efecto de ataque se basa en una probabilidad, tendrá la misma posibilidad de activarse que de ocurrir."
"[english]DOTA_Tooltip_ability_phantom_assassin_stifling_dagger_Note0"	"If an attack effect is chance-based, the chance of its application will be the same as its chance to occur."
"DOTA_Tooltip_ability_bloodseeker_bloodrage_health_bonus_pct"	"%PORCENTAJE DE CURACIÓN POR MATAR:"
"[english]DOTA_Tooltip_ability_bloodseeker_bloodrage_health_bonus_pct"	"%KILL HEAL PERCENTAGE:"
"DOTA_Tooltip_ability_crystal_maiden_brilliance_aura_mana_regen_self"	"REGENERACIÓN DE MANÁ PROPIA:"
"[english]DOTA_Tooltip_ability_crystal_maiden_brilliance_aura_mana_regen_self"	"SELF MANA REGEN:"
"DOTA_Tooltip_ability_shadow_shaman_shackles_total_damage"	"DAÑO TOTAL:"
"[english]DOTA_Tooltip_ability_shadow_shaman_shackles_total_damage"	"TOTAL DAMAGE:"
"DOTA_Tooltip_ability_necrolyte_heartstopper_aura_Note1"	"No afecta a creeps ancestrales."
"[english]DOTA_Tooltip_ability_necrolyte_heartstopper_aura_Note1"	"Does not affect ancient creeps."
"DOTA_Tooltip_ability_pugna_nether_ward_ward_duration_tooltip"	"DURACIÓN DEL GUARDIÁN:"
"[english]DOTA_Tooltip_ability_pugna_nether_ward_ward_duration_tooltip"	"WARD DURATION:"
"DOTA_Tooltip_ability_batrider_flaming_lasso_damage_scepter"	"DAÑO CON CETRO POR SEGUNDO:"
"[english]DOTA_Tooltip_ability_batrider_flaming_lasso_damage_scepter"	"SCEPTER DAMAGE PER SECOND:"
"DOTA_Tooltip_ability_batrider_flaming_lasso_grab_radius_scepter"	"RANGO DE UNIÓN CON CETRO:"
"[english]DOTA_Tooltip_ability_batrider_flaming_lasso_grab_radius_scepter"	"SCEPTER TETHER RANGE:"
"DOTA_Tooltip_ability_spectre_dispersion_Note2"	"El daño es reflejado antes de aplicar reducciones y es devuelto como el mismo tipo de daño."
"[english]DOTA_Tooltip_ability_spectre_dispersion_Note2"	"Damage is reflected before reductions, and is returned as the same damage type."
"DOTA_Tooltip_ability_ancient_apparition_cold_feet_cast_range_tooltip"	"ALCANCE DE LANZAMIENTO:"
"[english]DOTA_Tooltip_ability_ancient_apparition_cold_feet_cast_range_tooltip"	"CAST RANGE:"
"DOTA_Tooltip_ability_undying_decay_str_steal_scepter"	"ROBO DE FUERZA CON CETRO:"
"[english]DOTA_Tooltip_ability_undying_decay_str_steal_scepter"	"SCEPTER STRENGTH STEAL:"
"DOTA_Tooltip_ability_undying_soul_rip_tombstone_heal"	"VIDA DE LA LÁPIDA:"
"[english]DOTA_Tooltip_ability_undying_soul_rip_tombstone_heal"	"TOMBSTONE HEAL:"
"DOTA_Tooltip_ability_undying_tombstone_hits_to_destroy_tooltip"	"ATAQUES PARA DESTRUIRLA:"
"[english]DOTA_Tooltip_ability_undying_tombstone_hits_to_destroy_tooltip"	"ATTACKS TO DESTROY:"
"DOTA_Tooltip_ability_tusk_walrus_kick_damage"	"DAÑO:"
"[english]DOTA_Tooltip_ability_tusk_walrus_kick_damage"	"DAMAGE:"
"DOTA_Tooltip_ability_skywrath_mage_mystic_flare_Note1"	"Los enemigos inmunes a hechizos no cuentan en la distribución del daño."
"[english]DOTA_Tooltip_ability_skywrath_mage_mystic_flare_Note1"	"Spell immune enemies do not count toward the damage distribution."
"DOTA_Tooltip_ability_abaddon_borrowed_time_redirect_pct_tooltip_scepter"	"%REDIRECCIÓN DE DAÑO POR CETRO:"
"[english]DOTA_Tooltip_ability_abaddon_borrowed_time_redirect_pct_tooltip_scepter"	"%SCEPTER DAMAGE REDIRECT:"
"DOTA_Tooltip_ability_phoenix_sun_ray_base_heal"	"CURACIÓN BASE POR SEGUNDO:"
"[english]DOTA_Tooltip_ability_phoenix_sun_ray_base_heal"	"BASE HEAL PER SECOND:"
"DOTA_Tooltip_ability_phoenix_sun_ray_hp_perc_heal"	"%CURACIÓN MÁXIMA:"
"[english]DOTA_Tooltip_ability_phoenix_sun_ray_hp_perc_heal"	"%MAX HEAL:"
"DOTA_Tooltip_ability_terrorblade_reflection_range"	"RADIO:"
"[english]DOTA_Tooltip_ability_terrorblade_reflection_range"	"RADIUS:"
"DOTA_Tooltip_ability_terrorblade_metamorphosis_metamorph_aura_tooltip"	"RADIO DEL AURA PARA ILUSIONES:"
"[english]DOTA_Tooltip_ability_terrorblade_metamorphosis_metamorph_aura_tooltip"	"ILLUSION AURA RADIUS:"
"DOTA_Tooltip_ability_techies_land_mines_Note5"	"Otorgan 30 de oro si son destruidas por un héroe enemigo."
"[english]DOTA_Tooltip_ability_techies_land_mines_Note5"	"Grants 30 gold if destroyed by an enemy hero."
"DOTA_Tooltip_ability_techies_stasis_trap_Note2"	"Las Trampas Estáticas no bloquean la aparición de los creeps de campamentos neutrales."
"[english]DOTA_Tooltip_ability_techies_stasis_trap_Note2"	"Stasis Traps do not block neutral creep camps from spawning."
"DOTA_Tooltip_ability_techies_remote_mines_Note0"	"Otorgan 10 de oro si son destruidas por un héroe enemigo."
"[english]DOTA_Tooltip_ability_techies_remote_mines_Note0"	"Grants 10 gold if destroyed by an enemy hero."
"DOTA_Tooltip_ability_winter_wyvern_winters_curse_Note1"	"Solo atravesará la inmunidad a hechizos del objetivo principal, pero no la de los aliados que estén a su alrededor."
"[english]DOTA_Tooltip_ability_winter_wyvern_winters_curse_Note1"	"Will only pierce the spell immunity of the primary target, not the target's surrounding allies."
"DOTA_Tooltip_ability_arc_warden_flux"	"Flujo"
"[english]DOTA_Tooltip_ability_arc_warden_flux"	"Flux"
"DOTA_Tooltip_ability_arc_warden_flux_Description"	"En inglés: <font color='#F2A93E'>Flux</font>.\n \nInfunde energía turbulenta y volátil a un enemigo solitario, ralentizando su velocidad de movimiento e infligiendo daño a lo largo del tiempo. El efecto se detiene si otra unidad enemiga se encuentra cerca del objetivo."
"[english]DOTA_Tooltip_ability_arc_warden_flux_Description"	"Infuses a lone enemy unit with swirling, volatile energy, slowing its movement speed and dealing damage over time. The effect is muted if another enemy unit is near the target."
"DOTA_Tooltip_ability_arc_warden_flux_duration"	"DURACIÓN:"
"[english]DOTA_Tooltip_ability_arc_warden_flux_duration"	"DURATION:"
"DOTA_Tooltip_ability_arc_warden_flux_damage_per_second"	"DAÑO POR SEGUNDO:"
"[english]DOTA_Tooltip_ability_arc_warden_flux_damage_per_second"	"DAMAGE PER SECOND:"
"DOTA_Tooltip_ability_arc_warden_flux_search_radius"	"RADIO DE BÚSQUEDA DE ALIADOS:"
"[english]DOTA_Tooltip_ability_arc_warden_flux_search_radius"	"ALLY SEARCH RADIUS:"
"DOTA_Tooltip_ability_arc_warden_flux_move_speed_slow_pct"	"%REDUCCIÓN DE LA VELOCIDAD DE MOVIMIENTO:"
"[english]DOTA_Tooltip_ability_arc_warden_flux_move_speed_slow_pct"	"%MOVEMENT SPEED SLOW:"
"DOTA_Tooltip_ability_arc_warden_magnetic_field"	"Campo Magnético"
"[english]DOTA_Tooltip_ability_arc_warden_magnetic_field"	"Magnetic Field"
"DOTA_Tooltip_ability_arc_warden_magnetic_field_Description"	"En inglés: <font color='#F2A93E'>Magnetic Field</font>.\n \nGenera un campo de distorsión circular de energía magnética que otorga bonificaciones de evasión y velocidad de ataque a los héroes y estructuras aliadas de su interior."
"[english]DOTA_Tooltip_ability_arc_warden_magnetic_field_Description"	"Generates a circular distortion field of magnetic energy that protects allied heroes and buildings within it by evading attacks coming from outside the field."
"DOTA_Tooltip_ability_arc_warden_magnetic_field_radius"	"RADIO:"
"[english]DOTA_Tooltip_ability_arc_warden_magnetic_field_radius"	"RADIUS:"
"DOTA_Tooltip_ability_arc_warden_magnetic_field_duration"	"DURACIÓN:"
"[english]DOTA_Tooltip_ability_arc_warden_magnetic_field_duration"	"DURATION:"
"DOTA_Tooltip_ability_arc_warden_magnetic_field_attack_speed_bonus"	"VELOCIDAD DE ATAQUE ADICIONAL:"
"[english]DOTA_Tooltip_ability_arc_warden_magnetic_field_attack_speed_bonus"	"ATTACK SPEED BONUS:"
"DOTA_Tooltip_ability_arc_warden_magnetic_field_evasion_chance"	"%EVASIÓN ADICIONAL:"
"[english]DOTA_Tooltip_ability_arc_warden_magnetic_field_evasion_chance"	"%EVASION BONUS:"
"DOTA_Tooltip_ability_arc_warden_spark_wraith"	"Espectro Centelleante"
"[english]DOTA_Tooltip_ability_arc_warden_spark_wraith"	"Spark Wraith"
"DOTA_Tooltip_ability_arc_warden_spark_wraith_Description"	"En inglés: <font color='#F2A93E'>Spark Wraith</font>.\n \nInvoca un Espectro Centelleante que se materializa lentamente y merodea el área objetivo hasta que un enemigo se encuentre a su alcance. Una vez encontrado un objetivo, el espectro se fusiona con él, infligiendo daño mágico y ralentizando a la unidad."
"[english]DOTA_Tooltip_ability_arc_warden_spark_wraith_Description"	"Summons a Spark Wraith that slowly materializes and patrols a targeted area until an enemy comes within its range. Once a target has been found the wraith fuses with them, dealing magical damage and slowing the unit."
"DOTA_Tooltip_ability_arc_warden_spark_wraith_radius"	"RADIO DE BÚSQUEDA:"
"[english]DOTA_Tooltip_ability_arc_warden_spark_wraith_radius"	"SEARCH RADIUS:"
"DOTA_Tooltip_ability_arc_warden_spark_wraith_activation_delay"	"RETRASO DE ACTIVACIÓN:"
"[english]DOTA_Tooltip_ability_arc_warden_spark_wraith_activation_delay"	"ACTIVATION DELAY:"
"DOTA_Tooltip_ability_arc_warden_spark_wraith_duration"	"DURACIÓN:"
"[english]DOTA_Tooltip_ability_arc_warden_spark_wraith_duration"	"DURATION:"
"DOTA_Tooltip_ability_arc_warden_spark_wraith_wraith_speed"	"VELOCIDAD DEL ESPECTRO:"
"[english]DOTA_Tooltip_ability_arc_warden_spark_wraith_wraith_speed"	"WRAITH SPEED:"
"DOTA_Tooltip_ability_arc_warden_spark_wraith_spark_damage"	"DAÑO:"
"[english]DOTA_Tooltip_ability_arc_warden_spark_wraith_spark_damage"	"DAMAGE:"
"DOTA_Tooltip_ability_arc_warden_tempest_double"	"Duplicado de la Tempestad"
"[english]DOTA_Tooltip_ability_arc_warden_tempest_double"	"Tempest Double"
"DOTA_Tooltip_ability_arc_warden_tempest_double_duration"	"DURACIÓN:"
"[english]DOTA_Tooltip_ability_arc_warden_tempest_double_duration"	"DURATION:"
"DOTA_Tooltip_modifier_sand_king_caustic_finale_slow"	"Ralentización de Apoteosis Cáustica"
"[english]DOTA_Tooltip_modifier_sand_king_caustic_finale_slow"	"Caustic Finale Slow"
"DOTA_Tooltip_modifier_sand_king_caustic_finale_slow_Description"	"Velocidad de movimiento reducida un %dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE% %%."
"[english]DOTA_Tooltip_modifier_sand_king_caustic_finale_slow_Description"	"Movement speed slowed by %dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE%%%."
"DOTA_Tooltip_modifier_furion_wrathofnature_spawn"	"Ira de la Naturaleza"
"[english]DOTA_Tooltip_modifier_furion_wrathofnature_spawn"	"Wrath of Nature"
"DOTA_Tooltip_modifier_furion_wrathofnature_spawn_Description"	"Creará un ent si muere."
"[english]DOTA_Tooltip_modifier_furion_wrathofnature_spawn_Description"	"Will spawn a treant if killed."
"DOTA_Tooltip_modifier_earth_spirit_geomagnetic_grip_debuff"	"Silenciado"
"[english]DOTA_Tooltip_modifier_earth_spirit_geomagnetic_grip_debuff"	"Silenced"
"DOTA_Tooltip_modifier_terrorblade_metamorphosis_transform_aura_applier"	"Aura de Metamorfosis"
"[english]DOTA_Tooltip_modifier_terrorblade_metamorphosis_transform_aura_applier"	"Metamorphosis Aura"
"DOTA_Tooltip_modifier_terrorblade_metamorphosis_transform_aura_applier_Description"	"Las ilusiones cercanas a Terrorblade adoptarán su forma actual."
"[english]DOTA_Tooltip_modifier_terrorblade_metamorphosis_transform_aura_applier_Description"	"Terrorblade's nearby illusions will match his current form."
"DOTA_Tooltip_modifier_arc_warden_flux"	"Flujo"
"[english]DOTA_Tooltip_modifier_arc_warden_flux"	"Flux"
"DOTA_Tooltip_modifier_arc_warden_flux_Description"	"Recibiendo daño y ralentizado en un %dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE%%% al no estar cerca de una unidad aliada."
"[english]DOTA_Tooltip_modifier_arc_warden_flux_Description"	"Taking damage and slowed by %dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE%%% when not near a friendly unit."
"DOTA_Tooltip_modifier_arc_warden_magnetic_field_attack_speed"	"Campo Magnético"
"[english]DOTA_Tooltip_modifier_arc_warden_magnetic_field_attack_speed"	"Magnetic Field"
"DOTA_Tooltip_modifier_arc_warden_tempest_double"	"Duplicado de la Tempestad"
"[english]DOTA_Tooltip_modifier_arc_warden_tempest_double"	"Tempest Double"
"DOTA_Tooltip_modifier_arc_warden_tempest_double_Description"	"Un clon perfecto de Arc Warden que puede usar sus hechizos y objetos, a excepción de Gema de Visión Verdadera y Estoque Divino."
"[english]DOTA_Tooltip_modifier_arc_warden_tempest_double_Description"	"A complete clone of Arc Warden that can use spells and items with the exception of Gem of True Sight and Divine Rapier."
"DOTA_Tooltip_ability_black_dragon_dragonhide_aura"	"Aura de Corazadragón"
"[english]DOTA_Tooltip_ability_black_dragon_dragonhide_aura"	"Dragonhide Aura"
"DOTA_Tooltip_ability_black_dragon_dragonhide_aura_Description"	"La presencia del Dragón Negro Ancestral otorga a los aliados cercanos armadura adicional. Esta bonificación puede acumularse."
"[english]DOTA_Tooltip_ability_black_dragon_dragonhide_aura_Description"	"The Ancient Black Dragon's dreaded presence grants nearby allies additional armor. This bonus can stack with itself."
"DOTA_Tooltip_ability_black_dragon_dragonhide_aura_bonus_armor"	"ARMADURA ADICIONAL:"
"[english]DOTA_Tooltip_ability_black_dragon_dragonhide_aura_bonus_armor"	"BONUS ARMOR:"
"DOTA_Tooltip_ability_black_dragon_dragonhide_aura_radius"	"RADIO DEL AURA:"
"[english]DOTA_Tooltip_ability_black_dragon_dragonhide_aura_radius"	"AURA RADIUS:"
"DOTA_Tooltip_modifier_black_dragon_dragonhide_aura_bonus"	"Aura de Corazadragón"
"[english]DOTA_Tooltip_modifier_black_dragon_dragonhide_aura_bonus"	"Dragonhide Aura"
"DOTA_Tooltip_modifier_black_dragon_dragonhide_aura_bonus_Description"	"Armadura aumentada en %dMODIFIER_PROPERTY_PHYSICAL_ARMOR_BONUS%."
"[english]DOTA_Tooltip_modifier_black_dragon_dragonhide_aura_bonus_Description"	"Armor increased by %dMODIFIER_PROPERTY_PHYSICAL_ARMOR_BONUS%."
"DOTA_Tooltip_ability_big_thunder_lizard_wardrums_aura"	"Aura de Tambores de Guerra"
"[english]DOTA_Tooltip_ability_big_thunder_lizard_wardrums_aura"	"War Drums Aura"
"DOTA_Tooltip_ability_big_thunder_lizard_wardrums_aura_speed_bonus"	"VELOCIDAD DE ATAQUE ADICIONAL:"
"[english]DOTA_Tooltip_ability_big_thunder_lizard_wardrums_aura_speed_bonus"	"ATTACK SPEED BONUS:"
"DOTA_Tooltip_ability_big_thunder_lizard_wardrums_aura_damage_bonus"	"%AUMENTO DE DAÑO DE ATAQUE:"
"[english]DOTA_Tooltip_ability_big_thunder_lizard_wardrums_aura_damage_bonus"	"%ATTACK DAMAGE INCREASE:"
"DOTA_Tooltip_ability_big_thunder_lizard_wardrums_aura_radius"	"RADIO:"
"[english]DOTA_Tooltip_ability_big_thunder_lizard_wardrums_aura_radius"	"RADIUS:"
"DOTA_Tooltip_modifier_big_thunder_lizard_wardrums_aura"	"Aura de Tambores de Guerra"
"[english]DOTA_Tooltip_modifier_big_thunder_lizard_wardrums_aura"	"War Drums Aura"
"DOTA_Tooltip_modifier_big_thunder_lizard_wardrums_aura_Description"	"Velocidad de ataque aumentada en %dMODIFIER_PROPERTY_ATTACKSPEED_BONUS_CONSTANT_SECONDARY%, y daño de ataque aumentado un %dMODIFIER_PROPERTY_BASEDAMAGEOUTGOING_PERCENTAGE%%%."
"[english]DOTA_Tooltip_modifier_big_thunder_lizard_wardrums_aura_Description"	"Attack speed increased by %dMODIFIER_PROPERTY_ATTACKSPEED_BONUS_CONSTANT%, and attack damage increased by %dMODIFIER_PROPERTY_BASEDAMAGEOUTGOING_PERCENTAGE%%%."
"DOTA_Tooltip_ability_item_bfury_Note3"	"Cortar puede usarse para destruir las Minas Remotas de Techies."
"[english]DOTA_Tooltip_ability_item_bfury_Note3"	"Chop can be used to destroy Techies' Remote Mines."
"DOTA_Tooltip_ability_item_quelling_blade_Note1"	"Cortar puede usarse para destruir las Minas Remotas de Techies."
"[english]DOTA_Tooltip_ability_item_quelling_blade_Note1"	"Chop can be used to destroy Techies' Remote Mines."
"DOTA_Tooltip_modifier_undying_tombstone_zombie_modifier"	"Ralentizado por Ansia Mortal"
"[english]DOTA_Tooltip_modifier_undying_tombstone_zombie_modifier"	"Deathlust Slow"
"DOTA_Tooltip_modifier_undying_tombstone_zombie_modifier_Description"	"Los ataques de los zombis de Undying ralentizan a su objetivo."
"[english]DOTA_Tooltip_modifier_undying_tombstone_zombie_modifier_Description"	"Undying Zombie attacks slow their target."
"DOTA_Tooltip_ability_witch_doctor_death_ward_Note2"	"El Guardián de la Muerte ataca una vez cada 0.22 segundos."
"[english]DOTA_Tooltip_ability_witch_doctor_death_ward_Note2"	"Death Ward attacks once every 0.22 seconds."
"DOTA_Tooltip_ability_broodmother_poison_sting_damage_per_second"	"DAÑO POR SEGUNDO:"
"[english]DOTA_Tooltip_ability_broodmother_poison_sting_damage_per_second"	"DAMAGE PER SECOND:"
"DOTA_Tooltip_ability_broodmother_poison_sting_movement_speed"	"%RALENTIZACIÓN DE MOVIMIENTO:"
"[english]DOTA_Tooltip_ability_broodmother_poison_sting_movement_speed"	"%MOVE SLOW:"
"DOTA_Tooltip_ability_bloodseeker_thirst_min_bonus_pct"	"%LÍMITE DE VIDA DE SED:"
"[english]DOTA_Tooltip_ability_bloodseeker_thirst_min_bonus_pct"	"%THIRST HEALTH THRESHHOLD:"
"DOTA_Tooltip_modifier_leshrac_lightning_storm_slow"	"Ralentización de Tormenta Eléctrica"
"[english]DOTA_Tooltip_modifier_leshrac_lightning_storm_slow"	"Lightning Storm Slow"
"DOTA_Tooltip_modifier_earth_spirit_boulder_smash"	"Golpe de Roca"
"[english]DOTA_Tooltip_modifier_earth_spirit_boulder_smash"	"Boulder Smash"
"DOTA_Tooltip_modifier_fissure_rooted"	"Atrapado"
"[english]DOTA_Tooltip_modifier_fissure_rooted"	"Rooted"
"DOTA_Tooltip_ability_pudge_meat_hook_cooldown_scepter"	"TIEMPO DE RECARGA CON CETRO:"
"[english]DOTA_Tooltip_ability_pudge_meat_hook_cooldown_scepter"	"SCEPTER COOLDOWN:"
"DOTA_Tooltip_ability_pudge_dismember_strength_damage"	"MULTIPLICADOR DE FUERZA:"
"[english]DOTA_Tooltip_ability_pudge_dismember_strength_damage"	"STRENGTH MULTIPLIER:"
"DOTA_Tooltip_ability_sandking_burrowstrike_cast_range_scepter"	"ALCANCE CON CETRO:"
"[english]DOTA_Tooltip_ability_sandking_burrowstrike_cast_range_scepter"	"SCEPTER RANGE:"
"DOTA_Tooltip_ability_nevermore_requiem_aghanim_description"	"Aumenta las almas máximas de Maestría Nigromántica y hace que Réquiem de las Almas regrese a Shadow Fiend. La ola inflige menos daño al volver, pero cura a Shadow Fiend con la misma cantidad de daño infligido."
"[english]DOTA_Tooltip_ability_nevermore_requiem_aghanim_description"	"Increases Necromastery Max Souls and causes Requiem of Souls to return back to Shadow Fiend. The wave back to Shadow Fiend deals less damage, but heals Shadow Fiend for all the damage it dealt."
"DOTA_Tooltip_ability_nevermore_requiem_requiem_damage_pct_scepter"	"%DAÑO CON CETRO AL REGRESAR:"
"[english]DOTA_Tooltip_ability_nevermore_requiem_requiem_damage_pct_scepter"	"%SCEPTER DAMAGE ON RETURN:"
"DOTA_Tooltip_ability_skeleton_king_vampiric_aura_Note1"	"Puede activarse o desactivarse para que solo afecte a héroes."
"[english]DOTA_Tooltip_ability_skeleton_king_vampiric_aura_Note1"	"Can be toggled to make heroes only."
"DOTA_Tooltip_ability_drow_ranger_marksmanship_aghanim_description"	"Hace que los ataques de Drow se dividan a partir del objetivo, golpeando a las unidades cercanas con ataques normales que infligen daño reducido."
"[english]DOTA_Tooltip_ability_drow_ranger_marksmanship_aghanim_description"	"Causes Drow Ranger's attacks to splinter on the target, hitting nearby units with normal attacks that deal reduced damage."
"DOTA_Tooltip_ability_kunkka_ghostship_aghanim_description"	"Arrastra a enemigos con el Barco Fantasma hacia el punto de impacto. Los enemigos todavía pueden realizar acciones mientras son arrastrados."
