"lang"
{
"Language"	"latam"
"npc_dota_hero_mars_bio"	"Mars, primer hijo del cielo, pasó una larga existencia librando una guerra interminable y vio innumerables cruzadas bajo el estandarte de su antiguo nombre. Guerras de conquista y de venganza. Justas e injustas... pero siempre crueles. Tanto como su padre, Mars se entregó a sus impulsos más básicos, con inclinaciones mucho más monstruosas que las de Zeus, e infligió sufrimientos nunca vistos.<br><br>Pero a medida que las épocas se desvanecían a su paso, los hábitos egoístas de su padre, los hábitos de muchos de sus parientes piadosos, de aquellos que <i>lo juzgaron</i> como despreciable, comenzaron a crear un vacío. La guerra por sí misma ya no era suficiente para satisfacer sus deseos. Por primera vez en su eternidad, el dios de la guerra comenzó a cuestionar con qué fin esgrimía su gloriosa lanza.<br><br>Como las Moiras indicaban, su solución llegó fácilmente: debía librar la guerra con un propósito más crucial e inspirar más que mero salvajismo y tristeza como perspectiva de su culminación. Por último, debía reclamar el manto de liderazgo que le da su derecho de nacimiento, porque había llegado el momento de quemar el panteón antiguo y construir un nuevo imperio, justo encima de las cenizas de sus ancestros. Solo entonces podría encontrar satisfacción y hacer que la gloria de Mars fuera evidente para todos."
"[english]npc_dota_hero_mars_bio"	"Mars, first son of heaven, spent a long existence waging endless war, and saw countless more crusades waged beneath the banner of his old name. Wars of conquest and of vengeance. Just and unjust... Always cruel. So much like his father, Mars indulged his basest impulses--with inclinations much more monstrous than those of Zeus--and he inflicted suffering untold.<br><br>But as the epochs vanished behind him, the selfish ways of his father--the ways of many amongst his godly kin, they who judged <i>him</i> despicable--eventually began to ring hollow. War for its own sake was no longer enough to satisfy his desires. For the first time in his ageless days, the god of war began to question to what ends he swung his glorious spear.<br><br>As the Fates would have it, his solution came easily: he must wage war for a larger purpose, and inspire more than mere savagery and sorrow at the sight of his crest. He must at last lay claim to the mantle of leadership that is his birthright, for the time has come to burn down the pantheon of the old age and build a just new empire atop the ashes of his kin. Only then might he find satisfaction, and make the glory of Mars evident to all."
"npc_dota_hero_void_spirit_bio"	"Ni aun los otros espíritus afirman entender la mente y las maquinaciones del más antiguo de ellos, Inai, el Espíritu del Vacío (Void Spirit). Él, conocedor de secretos que destrozarían una mente mortal, observa el funcionamiento del universo desde una atalaya incognoscible, dejando que unos sirvientes cuidadosamente preparados cumplan su voluntad, y solo emerge al plano material desde su Templo Oculto cuando considera que únicamente él puede dirigir el curso de la realidad por el camino adecuado.<br><br>Inai, con una amplia perspectiva de la existencia, centra fijamente su atención en un punto del tiempo más allá del cual no puede ver, cuando los tejidos de las múltiples realidades están destinados a chocar. Ahora abandona el éter para resolver personalmente la batalla de los Ancestros y preparar a sus aliados para lo que él considera un conflicto mayor que está por venir."
"[english]npc_dota_hero_void_spirit_bio"	"Not even the other spirits claim to understand the mind and machinations of the eldest amongst them, Inai the Void Spirit. Privy to secrets that would shatter a mortal mind, the Void Spirit observes the workings of the universe from an unknowable vantage, choosing to let carefully groomed servants do his bidding -- only emerging from his Hidden Temple into the material plane when he deems that he alone can steer the course of reality along its proper path.<br><br>With an expansive perspective on existence, Inai is focused intently on a point in time beyond which he cannot see, when the fabrics of multiple realities are fated to collide. Now he steps from the aether to personally resolve the battle of the Ancients and prepare his allies for what he views as a greater conflict to come."
"npc_dota_hero_snapfire_bio"	"Beatrix Snapfire y su sapo dragón, Mortimer, están bien vistos por la gente andrajosa que subsiste a lo largo de las rutas del desierto y de los oasis desperdigados por Nanarak, el paso abandonado por la lluvia hacia las Tierras Lejanas.<br><br>

Tan conocida por sus habilidades para fabricar armas como por la generosidad de su sabiduría, su hilaridad y por las galletas rompedoras más malvadas que el mundo nunca probó, Bea sobrevivió a una edad madura adulta en el joven comercio de los ingeniosos siendo rápida con su ingenio y aún más rápida con sus armas.<br><br>

No hay duda de que las Tierras Lejanas están llenas de los huesos de bandidos y malandrines que creyeron que podían aprovecharse de su baja estatura y su propensión benevolente."
"[english]npc_dota_hero_snapfire_bio"	"Beatrix Snapfire and her dragon toad Mortimer are a welcome sight to the ragged folk who scratch out lives along the desert routes and oases scattered throughout Nanarak, the rain-forsaken gateway to the Outlands.<br><br>As well known for her unrivaled skills as a weaponsmith as for dispensing wisdom, mirth, and the meanest firesnap cookies the world has ever seen, Beadie's survived to a ripe old age in a young keen's trade by being quick with her wits and even quicker with her guns.<br><br>Indeed, the Outlands are littered with the bones of bandits and ne'er-do-wells who thought to take advantage of her small stature and propensity for kindness."
"npc_dota_hero_hoodwink_bio"	"Hoodwink pasó sus primeros años en la idílica extensión verde que una vez hubo alcanzado las fronteras de Krimwohl. Pero mientras ese reino crecía, y las necesidades tanto de sus ciudadanos como de sus ejércitos se volvían voraces, los barones de la madera rivales devoraban la belleza de los bosques fronterizos, atiborrándose para satisfacer las demandas de la tierra cambiante.<br><br>Para aquellos que vivían en las antiguas tierras boscosas, la elección se reducía a seguir la cola de refugiados hacia las zonas pacificadas, caer ante la pólvora negra y el acero de Krimwohl mientras defendían sus hogares o huir hacia el norte para tentar al destino en las cañadas y arboledas embrujadas del neblinoso Bosque Tomo'kan.<br><br>Así que fue en ese brumoso bosque donde Hoodwink alcanzó la mayoría de edad, esquivando a los horribles depredadores de Tomo'kan, congraciándose con algunos de los bandidajes locales mientras se enfrentaba a otros y buscando absolutamente todas las formas de estar presente cuando surgía a menudo alguna travesura interesante, siendo <i>supuestamente y a menudo</i> la causante de ello.<br><br>Pero cuando el más leve olor a fuego de Krimwohl llegó a su hogar adoptivo, los pensamientos de Hoodwink se dirigieron hacia cualquier familia y amigos que pudieran haber sobrevivido a la invasión, ahora obligados a ganarse la vida en las tierras arrasadas cuyas heridas dejaron cicatrices en su propia alma, y no pudo evitar acercarse a la civilización para vislumbrar a los demonios que habían destruido su antigua vida.<br><br>Allí, vio que los monstruos de su infancia no eran monstruos en absoluto. Eran solo... personas. Soldados, obreros, comerciantes... y refugiados. Y los soldados, incluso con su pólvora negra y acero, no eran nada comparado con los peligros de Tomo'kan. Peligros reales con tentáculos y dientes. Peligros sobre los que ella bailaba como una hoja de arce cayendo en otoño.<br><br>Sabiendo que siempre puede moverse con seguridad por el enmarañado Tomo'kan, donde la mayoría de las criaturas de sangre caliente temen sabiamente dar un paso, Hoodwink ahora lucha contra aquellos que tratan de apaciguar las tierras salvajes aún más, tomando alegremente lo que le gusta de sus pertenencias, destruyendo lo que no tiene ningún uso y guiando a los supervivientes como ella de vuelta a la vida en lo verde una vez más."
"[english]npc_dota_hero_hoodwink_bio"	"Hoodwink's earliest years were spent in the idyllic expanse of green that once filled the edges of Krimwohl. But as that kingdom grew, and the needs of both her citizens and her armies became ravenous, rival ore and timber barons scratched and clawed to outpace each other in devouring the natural beauty of the border forests, gorging themselves to meet the demands of the changing land.<br><br>To those living in the ancient timberlands, the choice came down to following the line of refugees into the pacified zones, falling to Krimwohl's black powder and steel while defending their homes, or fleeing further north to tempt fate in the haunted glens and groves of the misty Wood Tomo'kan.<br><br>So it was in those treacherous northern mistwoods that Hoodwink came of age, dodging the horrific predators of the Tomo'kan, ingratiating herself with some of the local banditry whilst antagonizing others, and finding absolutely every which way to be underfoot whenever some interesting mischief arose--often <i>allegedly</i> the cause of it.<br><br>But when the faintest whiff of Krimwohl's fires eventually drifted into her adopted home, Hoodwink's thoughts turned to any family and friends who might have survived the invasion--now made to eke out lives in the razed lands whose wounds scarred her very soul--and she couldn't help but approach the edges of civilization to get a glimpse of the devils that had destroyed her old life.<br><br>There, she saw that the monsters from her childhood weren't monsters at all. They were just...people. Soldiers, laborers, merchants...and refugees. And the soldiers, even with their black powder and steel, were nothing compared to the dangers of the Tomo'kan--real dangers with tentacles and teeth--dangers she danced around like a twirling maple seed.<br><br>Knowing she can always find safe passage in the tangles of the Tomo'kan, where most warm-blooded folk wisely fear to tread, Hoodwink now strikes out against those who dare try to further pacify the wilds, happily taking what she likes from their belongings, destroying what she has no use for, and helping guide any kindred survivors back to a life in the green once again."
}
}
