"lang"
{
	"Language"		"latam"
		"DOTA_Tooltip_Ability_item_torrent_effect_potion_Description"			"<h1>Uso: <font color='#FBD600'>Otorga un efecto permamente.</font></h1> Cuando eres atacado, tienes un %proc_chance%%% de probabilidad de invocar un torrente emergente que lanza al cielo las unidades enemigas tras un breve retardo. Las unidades atrapadas por el torrente reciben daño y son aturdidas y ralentizadas."
		"DOTA_Tooltip_ability_item_torrent_effect_potion_proc_chance"			"%PROBABILIDAD DE ACTIVACIÓN:"
		"DOTA_Tooltip_ability_item_torrent_effect_potion_torrent_damage"		"DAÑO DEL TORRENTE:"
		"DOTA_Tooltip_ability_item_torrent_effect_potion_stun_duration"		"DURACIÓN DEL ATURDIMIENTO:"

		"DOTA_Tooltip_modifier_item_torrent_effect_potion"					"Reflejo de Torrente"
		"DOTA_Tooltip_modifier_item_torrent_effect_potion_Description"		"Esta unidad tiene una probabilidad de lanzar Torrente al ser atacada."

		"DOTA_Tooltip_ability_item_shadow_wave_effect_potion"				"Reflejo de Onda Sombría"
		"DOTA_Tooltip_ability_item_shadow_wave_effect_potion_Description"	"<h1>Uso: <font color='#FBD600'>Otorga un efecto permanente.</font></h1> Cuando eres atacado, tienes un %proc_chance%%% de probabilidad de lanzar un rayo de energía que salta entre los aliados y los cura al mismo tiempo que daña a las unidades enemigas cercanas. Siempre te cura Onda Sombría."
		"DOTA_Tooltip_ability_item_shadow_wave_effect_potion_Note0"			"Da prioridad a los aliados sobre los creeps."
		"DOTA_Tooltip_ability_item_shadow_wave_effect_potion_Note1"			"Si los enemigos están cerca de varias unidades aliadas afectadas por Onda Sombría, recibirán múltiples instancias de daño."
		"DOTA_Tooltip_ability_item_shadow_wave_effect_potion_proc_chance"	"%PROBABILIDAD DE ACTIVACIÓN:"
		"DOTA_Tooltip_ability_item_shadow_wave_effect_potion_cast_range"	"ALCANCE:"
		//"DOTA_Tooltip_ability_item_shadow_wave_effect_potion_bounce_radius"	"HEAL ARC RADIUS:"
		"DOTA_Tooltip_ability_item_shadow_wave_effect_potion_tooltip_max_targets_inc_dazzle"	"OBJETIVOS MÁXIMOS DE LA CURACIÓN:"
		"DOTA_Tooltip_ability_item_shadow_wave_effect_potion_damage_radius"	"RADIO DE DAÑO:"
		"DOTA_Tooltip_ability_item_shadow_wave_effect_potion_damage"		"CURACIÓN/DAÑO:"

		"DOTA_Tooltip_modifier_aghsfort_shadow_wave_effect_potion"				"Reflejo de Onda Sombría"
		"DOTA_Tooltip_modifier_aghsfort_shadow_wave_effect_potion_Description"	"Esta unidad tiene una probabilidad de lanzar Onda Sombría al ser atacada."
		
		"DOTA_Tooltip_modifier_bonus_room_start"						"Sala adicional"
		"DOTA_Tooltip_modifier_bonus_room_start_Description"			"Silenciado y enmudecido. ¡Procede a la bonificación!"

		"DOTA_Tooltip_Ability_item_aghsfort_refresher_shard"			"Esquirla Revigorizante"

		"DOTA_Tooltip_Ability_item_aghsfort_refresher_shard_Description"				"<h1>Uso: Reiniciar T. de Recarga</h1>Reinicia los tiempos de recarga de todos tus objetos y habilidades."
		"DOTA_Tooltip_Ability_item_aghsfort_refresher_shard_lore"					"A través de una era de interminables batallas, la voluntad de triunfar del Inmortal jamás flaqueó."
		"DOTA_Tooltip_ability_item_aghsfort_refresher_shard_Note0"								"La Esquirla Revigorizante se puede compartir."

		"DOTA_Tooltip_modifier_aghsfort_firefly"							"Pirómano"
		"DOTA_Tooltip_modifier_aghsfort_firefly_Description"				"Los pasos de esta unidad dejan un rastro de fuego."

		"DOTA_Tooltip_modifier_ascension_crit"								"Golpe de Suerte"
		"DOTA_Tooltip_modifier_ascension_crit_Description"					"%dMODIFIER_PROPERTY_TOOLTIP% %% de probabilidad de infligir un %dMODIFIER_PROPERTY_TOOLTIP2% %% de daño."

		"DOTA_Tooltip_modifier_ascension_magic_resist"						"Fortaleza Mágica"
		"DOTA_Tooltip_modifier_ascension_magic_resist_Description"			"Esta unidad tiene un %dMODIFIER_PROPERTY_MAGICAL_RESISTANCE_BONUS% %% de resistencia mágica adicional."

		"DOTA_Tooltip_modifier_ascension_plasma_field_display"				"Despedida Galvánica"
		"DOTA_Tooltip_modifier_ascension_plasma_field_display_Description"	"La unidad lanza un campo de plasma al morir."

		"DOTA_Tooltip_modifier_ascension_flicker_display"					"Parpadeo"
		"DOTA_Tooltip_modifier_ascension_flicker_display_Description"		"La unidad se teletransporta aleatoriamente y purga sus efectos negativos."

		"DOTA_Tooltip_modifier_ascension_armor_sapping_display"				"Maldición Mortal"
		"DOTA_Tooltip_modifier_ascension_armor_sapping_display_Description"	"Esta unidad provoca un efecto negativo sobre la armadura de su asesino."

		"DOTA_Tooltip_modifier_aghsfort_ascension_silence"					"¡Silencio, por favor!"
		"DOTA_Tooltip_modifier_aghsfort_ascension_silence_Description"		"No se pueden lanzar hechizos."

		"DOTA_Tooltip_modifier_aghsfort_ascension_silence_display"				"¡Silencio, por favor!"
		"DOTA_Tooltip_modifier_aghsfort_ascension_silence_display_Description"	"La unidad silencia ocasionalmente a los jugadores cercanos."

		"DOTA_Tooltip_modifier_aghsfort_ascension_magnetic_field_evasion"				"Viviendo en una Burbuja"
		"DOTA_Tooltip_modifier_aghsfort_ascension_magnetic_field_evasion_Description"	"Evadiendo los ataques físicos procedentes de fuera de la burbuja."

		"DOTA_Tooltip_modifier_ascension_drunken_display"					"Borracho"
		"DOTA_Tooltip_modifier_ascension_drunken_display_Description"		"La unidad se emborracha ocasionalmente, ganando velocidad de movimiento, evasión e impacto crítico."

		"DOTA_Tooltip_modifier_ascension_damage"							"Mortífero"
		"DOTA_Tooltip_modifier_ascension_damage_Description"				"La unidad inflige un %dMODIFIER_PROPERTY_TOTALDAMAGEOUTGOING_PERCENTAGE% %% más de daño."

		"DOTA_Tooltip_modifier_ascension_attack_speed"						"Última Defensa"
		"DOTA_Tooltip_modifier_ascension_attack_speed_Description"			"Velocidad de ataque aumentada en %dMODIFIER_PROPERTY_ATTACKSPEED_BONUS_CONSTANT% mientras se tenga poca vida."

		"DOTA_Tooltip_modifier_ascension_magic_immunity"					"Avatar"
		"DOTA_Tooltip_modifier_ascension_magic_immunity_Description"		"Brevemente inmune al daño mágico."

		"DOTA_Tooltip_modifier_ascension_armor"								"De Piel Gruesa"
		"DOTA_Tooltip_modifier_ascension_armor_Description"					"Armadura aumentada en %dMODIFIER_PROPERTY_PHYSICAL_ARMOR_BONUS%."

		"DOTA_Tooltip_modifier_ascension_armor_sapping"						"Maldición Mortal"
		"DOTA_Tooltip_modifier_ascension_armor_sapping_Description"			"Armadura reducida en %dMODIFIER_PROPERTY_PHYSICAL_ARMOR_BONUS% por asesinar a unidades enemigas."

		"DOTA_Tooltip_modifier_ascension_embiggen"							"Glotón"
		"DOTA_Tooltip_modifier_ascension_embiggen_Description"				"Tamaño aumentado, velocidad de giro reducida y velocidad de ataque ralentizada en %dMODIFIER_PROPERTY_ATTACKSPEED_BONUS_CONSTANT% por asesinar a unidades enemigas."

		"DOTA_Tooltip_modifier_ascension_heal_suppression_aura"				"Campo Degenerativo"
		"DOTA_Tooltip_modifier_ascension_heal_suppression_aura_Description"	"Reduciendo la curación de las unidades cercanas un %dMODIFIER_PROPERTY_TOOLTIP%%%."

		"DOTA_Tooltip_modifier_ascension_heal_suppression"					"Campo degenerativo"
		"DOTA_Tooltip_modifier_ascension_heal_suppression_Description"		"Curación reducida en %dMODIFIER_PROPERTY_PHYSICAL_ARMOR_BONUS%."

		"DOTA_Tooltip_modifier_ascension_extra_fast"						"Subidón"
		"DOTA_Tooltip_modifier_ascension_extra_fast_Description"			"%dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE%%% de aumento de velocidad de movimiento y no puede ser ralentizado."

		"DOTA_Tooltip_modifier_ascension_vampiric"							"Vampírico"
		"DOTA_Tooltip_modifier_ascension_vampiric_Description"				"%dMODIFIER_PROPERTY_TOOLTIP%%% de robo de vida."

		"DOTA_Tooltip_modifier_ascension_chilling_touch"					"Toque Escalofriante"
		"DOTA_Tooltip_modifier_ascension_chilling_touch_Description"		"El daño de esta criatura ralentiza la velocidad de movimiento del objetivo un %dMODIFIER_PROPERTY_TOOLTIP% %% durante %fMODIFIER_PROPERTY_TOOLTIP% segundos. Los múltiples efectos negativos son acumulables."

		"DOTA_Tooltip_modifier_ogre_magi_channelled_bloodlust"				"Sed de Sangre de Magi"
		"DOTA_Tooltip_modifier_ogre_magi_channelled_bloodlust_Description"	"Se mueve y ataca más rápido."

		"DOTA_Tooltip_modifier_battle_royale_damage"						"Decepción de Aghanim"
		"DOTA_Tooltip_modifier_battle_royale_damage_Description"			"¡Enfréntate al desafío de la sala actual o sufre su descontento!"

		"DOTA_Tooltip_modifier_sand_king_boss_caustic_finale"				"Apoteosis Cáustica"
		"DOTA_Tooltip_modifier_sand_king_boss_caustic_finale_Description"	"Cada acumulación reduce la armadura un 10%%."

		"DOTA_Tooltip_modifier_lifestealer_damage_counter"					"Ira Cervecera"
		"DOTA_Tooltip_modifier_lifestealer_damage_counter_Description"		"Se enfurece al recibir daño pesado en un breve período de tiempo."

		"DOTA_Tooltip_modifier_lifestealer_enraged"					"Enfurecido"
		"DOTA_Tooltip_modifier_lifestealer_enraged_Description"		"Tiene aumentadas considerablemente las velocidades de movimiento y de ataque."

		"DOTA_Tooltip_ability_morty_hop"							"Dar galleta"
		"DOTA_Tooltip_ability_morty_hop_Description"				"¡Dale a Morty una galleta! ¡Cuanto más canalices, más lejos llegará el salto!"

		"DOTA_Tooltip_modifier_urn_upheaval"						"Asa de Urna"
		"DOTA_Tooltip_modifier_urn_upheaval_Description"			"La velocidad de movimiento se reduce considerablemente."
		
		"DOTA_Tooltip_ability_monkey_king_jingu_mastery_aghsfort"					"Maestría Jingu"
		"DOTA_Tooltip_ability_monkey_king_jingu_mastery_aghsfort_Description"		"<font color='#70EA72'>Habilidad activa.</font> Monkey King obtiene cuatro ataques cargados que incluyen daño adicional y robo de vida."

		"DOTA_Tooltip_Ability_rock_golem_split_a"									"Desmoronamiento"
		"DOTA_Tooltip_ability_rock_golem_split_a_Description"						"El espíritu del gólem se transfiere a los restos de su cuerpo destrozado."
		"DOTA_Tooltip_Ability_rock_golem_split_b"									"Desmoronamiento"
		"DOTA_Tooltip_ability_rock_golem_split_b_Description"						"El espíritu del gólem se transfiere a los restos de su cuerpo destrozado."

		"DOTA_Tooltip_modifier_aghsfort_player_transform"					"Transformado"
		"DOTA_Tooltip_modifier_aghsfort_player_transform_Description"		"Tu ser interior se revela a todo el mundo. No es posible la curación, lanzar hechizos o usar objetos."

		"DOTA_Tooltip_modifier_bandit_archer_arrow_debuff"					"Flecha de Arquero Sabaku"
		"DOTA_Tooltip_modifier_bandit_archer_arrow_debuff_Description"		"Esta unidad está afectada por Ruptura."

		"DOTA_Tooltip_modifier_aghsfort_venomancer_poison_nova"					"Oleada Venenosa"
		"DOTA_Tooltip_modifier_aghsfort_venomancer_poison_nova_Description"		"Recibiendo daño severo no letal con el tiempo."

		"DOTA_Tooltip_modifier_aghsfort_venomancer_poison_sting"				"Picadura Venenosa"
		"DOTA_Tooltip_modifier_aghsfort_venomancer_poison_sting_Description"	"Recibiendo daño leve con el tiempo."

		// Artifacts


		"DOTA_HUD_Curse_Lifted"												"¡A {s:player_name} se le ha levantado una Maldición del Continuum!"

		//--------------------------------------------------------------------------------------------------------------
		// AURAS
		//--------------------------------------------------------------------------------------------------------------
		"DOTA_Tooltip_ability_aghsfort_aura_reward_hp"							"Aura de Granito"
		"DOTA_Tooltip_ability_aghsfort_aura_reward_hp_Description"				"Aumenta la vida máxima de las unidades cercanas."
		"DOTA_Tooltip_ability_aghsfort_aura_reward_hp_bonus_hp"					"%VIDA ADICIONAL:"

		"DOTA_Tooltip_ability_aghsfort_aura_reward_armor"						"Aura de Armadillo"
		"DOTA_Tooltip_ability_aghsfort_aura_reward_armor_Description"			"En inglés: <b><font color='#F2A93E'>Armadillo Aura</font></b>.\n \nLas pieles de tus aliados se han endurecido con una mayor resistencia al daño físico."
		"DOTA_Tooltip_ability_aghsfort_aura_reward_armor_bonus_armor"			"ARMADURA ADICIONAL:"

		"DOTA_Tooltip_modifier_aghsfort_aura_reward_armor_bonus"							"Aura de Armadillo"
		"DOTA_Tooltip_modifier_aghsfort_aura_reward_armor_bonus_Description"				"Proporcionando %dMODIFIER_PROPERTY_PHYSICAL_ARMOR_BONUS% de armadura adicional."

		"DOTA_Tooltip_ability_aghsfort_aura_reward_magic_resist"							"Capa Mágica"
		"DOTA_Tooltip_ability_aghsfort_aura_reward_magic_resist_Description"				"En inglés: <b><font color='#F2A93E'>Magical Cloak</font></b>.\n \nUna capa que aumenta la resistencia mágica."
		"DOTA_Tooltip_ability_aghsfort_aura_reward_magic_resist_bonus_magical_armor"		"RESISTENCIA MÁGICA:"

		"DOTA_Tooltip_modifier_aghsfort_aura_reward_magic_resist_bonus"							"Capa Mágica"
		"DOTA_Tooltip_modifier_aghsfort_aura_reward_magic_resist_bonus_Description"				"Proporcionando %dMODIFIER_PROPERTY_MAGICAL_RESISTANCE_BONUS% de resistencia mágica adicional."

		"DOTA_Tooltip_ability_aghsfort_aura_reward_crit_chance"							"Presencia del Maestro de la Espada"
		"DOTA_Tooltip_ability_aghsfort_aura_reward_crit_chance_Description"				"En inglés: <b><font color='#F2A93E'>Blademaster's Presence</font></b>\n \nLos aliados obtienen un %crit_chance%%% de probabilidad de asestar un golpe crítico que inflige un %crit_multiplier%%% de daño."
		"DOTA_Tooltip_ability_aghsfort_aura_reward_crit_chance_crit_chance"				"%PROBABILIDAD DE CRÍTICO:"
		"DOTA_Tooltip_ability_aghsfort_aura_reward_crit_chance_crit_multiplier"			"%DAÑO POR CRÍTICO:"

		"DOTA_Tooltip_modifier_aghsfort_reward_crit_aura_bonus"						"Presencia del Maestro de la Espada"
		"DOTA_Tooltip_modifier_aghsfort_reward_crit_aura_bonus_Description"			"Añade la posibilidad de que cada ataque inflija un impacto crítico."

		//--------------------------------------------------------------------------------------------------------------
		// TEMP BUFFS
		//--------------------------------------------------------------------------------------------------------------
		"DOTA_Tooltip_ability_aghsfort_tempbuff_corpse_explosion"						"Explosión Cadavérica"
		"DOTA_Tooltip_ability_aghsfort_tempbuff_corpse_explosion_aura_Description"			"En inglés: <b><font color='#F2A93E'>Corpse Explosion</font></b>.\n \\Las unidades enemigas tienen una probabilidad de explotar de forma sangrienta, infligiendo daño mágico igual al 25 %% de su vida máxima a las unidades cercanas."
		"DOTA_Tooltip_ability_aghsfort_tempbuff_corpse_explosion_corpse_explosion_radius"		"RADIO DE EXPLOSIÓN:"
		"DOTA_Tooltip_ability_aghsfort_tempbuff_corpse_explosion_corpse_explosion_damage_pct"	"%VIDA MÁXIMA COMO DAÑO:"
		"DOTA_Tooltip_ability_aghsfort_tempbuff_corpse_explosion_corpse_explosion_chance_pct"	"%PROBABILIDAD DE EXPLOSIÓN:"

		"DOTA_Tooltip_modifier_aghsfort_tempbuff_corpse_explosion_aura"						"Explosión Cadavérica"
		"DOTA_Tooltip_modifier_aghsfort_tempbuff_corpse_explosion_aura_Description"			"Las unidades enemigas tienen una probabilidad de explotar de forma sangrienta, infligiendo daño mágico igual al 25 %% de su vida máxima a las unidades cercanas."

		"DOTA_Tooltip_modifier_aghsfort_tempbuff_corpse_explosion_debuff"						"Sensación de Hinchazón"
		"DOTA_Tooltip_modifier_aghsfort_tempbuff_corpse_explosion_debuff_Description"			"Cuando esta unidad muera, existe una probabilidad de que explote infligiendo daño mágico igual al 25 %% de su vida máxima a las unidades cercanas."

		//--------------------------------------------------------------------------------------------------------------
		// BLESSING MODIFIERS START
		//--------------------------------------------------------------------------------------------------------------

		"DOTA_Tooltip_modifier_blessing_armor"									"Bendición de Armadura"
		"DOTA_Tooltip_modifier_blessing_armor_Description"						"Proporcionando %dMODIFIER_PROPERTY_PHYSICAL_ARMOR_BONUS% de armadura adicional."
		
		"DOTA_Tooltip_modifier_blessing_attack_speed"							"Bendición de Velocidad de Ataque"
		"DOTA_Tooltip_modifier_blessing_attack_speed_Description"				"Proporcionando %dMODIFIER_PROPERTY_ATTACKSPEED_BONUS_CONSTANT% de velocidad de ataque."

		"DOTA_Tooltip_modifier_blessing_evasion"								"Bendición de Evasión"
		"DOTA_Tooltip_modifier_blessing_evasion_Description"					"Proporcionando un %dMODIFIER_PROPERTY_EVASION_CONSTANT% %% de evasión."

		"DOTA_Tooltip_modifier_blessing_mana_boost"								"Bendición máxima de maná"
		"DOTA_Tooltip_modifier_blessing_mana_boost_Description"					"Proporcionando un %dMODIFIER_PROPERTY_EXTRA_MANA_PERCENTAGE% %% de maná máximo."

		"DOTA_Tooltip_modifier_blessing_health_boost"							"Bendición máxima de vida"
		"DOTA_Tooltip_modifier_blessing_health_boost_Description"				"Proporcionando un %dMODIFIER_PROPERTY_EXTRA_HEALTH_PERCENTAGE% %% de vida máxima."

		"DOTA_Tooltip_modifier_blessing_magic_resist"							"Bendición de resistencia mágica"
		"DOTA_Tooltip_modifier_blessing_magic_resist_Description"				"Proporcionando un %dMODIFIER_PROPERTY_MAGICAL_RESISTANCE_BONUS% %% de resistencia mágica."

		"DOTA_Tooltip_modifier_blessing_magic_damage_bonus"						"Bendición de Amplificación de Hechizo"
		"DOTA_Tooltip_modifier_blessing_magic_damage_bonus_Description"			"Proporcionando un %dMODIFIER_PROPERTY_SPELL_AMPLIFY_PERCENTAGE% %% de ampliación de hechizo."

		"DOTA_Tooltip_modifier_blessing_damage_bonus"							"Bendición de daño adicional"
		"DOTA_Tooltip_modifier_blessing_damage_bonus_Description"				"Proporcionando un %dMODIFIER_PROPERTY_PREATTACK_BONUS_DAMAGE% de daño de ataque (+%dMODIFIER_PROPERTY_TOOLTIP% por nivel)."

		"DOTA_Tooltip_modifier_blessing_movement_speed"							"Bendición de velocidad de movimiento"
		"DOTA_Tooltip_modifier_blessing_movement_speed_Description"				"Proporcionando un %dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE% %% de velocidad de movimiento."

		"DOTA_Tooltip_modifier_blessing_damage_reflect"							"Reflejo de daño"
		"DOTA_Tooltip_modifier_blessing_damage_reflect_Description"				"Reflejando un %dMODIFIER_PROPERTY_TOOLTIP% %% del daño hacia el atacante."

		"DOTA_Tooltip_modifier_blessing_spell_life_steal"						"Bendición de robo de vida por hechizo"
		"DOTA_Tooltip_modifier_blessing_spell_life_steal_Description"			"Un %dMODIFIER_PROPERTY_TOOLTIP% %% del daño por hechizos infligido se recupera como vida."

		"DOTA_Tooltip_modifier_blessing_life_steal"								"Bendición de robo de vida"
		"DOTA_Tooltip_modifier_blessing_life_steal_Description"					"Un %dMODIFIER_PROPERTY_TOOLTIP% %% del daño de ataque infligido se recupera como vida."

		"DOTA_Tooltip_modifier_blessing_potion_dragon"							"Bendición de Poción Dracónica"
		"DOTA_Tooltip_modifier_blessing_potion_dragon_Description"				"Las Pociones Dracónicas ahora te transforman en un Dragón Negro, proporcionando %dMODIFIER_PROPERTY_TOOLTIP2% de velocidad de ataque adicional y un %dMODIFIER_PROPERTY_TOOLTIP% %% de daño en área adicional."

		"DOTA_Tooltip_modifier_blessing_potion_echo_slam"						"Bendición de Poción de Golpe Resonante"
		"DOTA_Tooltip_modifier_blessing_potion_echo_slam_Description"			"Las Pociones de Golpe Resonante infligen %dMODIFIER_PROPERTY_TOOLTIP% de daño adicional por resonancia."

		"DOTA_Tooltip_modifier_blessing_potion_torrent"							"Bendición de Poción de Torrente"
		"DOTA_Tooltip_modifier_blessing_potion_torrent_Description"				"Las Pociones de Torrente tienen un %dMODIFIER_PROPERTY_TOOLTIP% %% adicional de probabilidad de causar un Torrente al recibir daño."

		"DOTA_Tooltip_modifier_blessing_potion_ravage"							"Bendición de Poción de Devastación"
		"DOTA_Tooltip_modifier_blessing_potion_ravage_Description"				"Las Pociones de Devastación alcanzan a los enemigos que se encuentren en un radio adicional de %dMODIFIER_PROPERTY_TOOLTIP%."

		"DOTA_Tooltip_modifier_blessing_potion_shadow_wave"						"Bendición de Poción de Onda Sombría"
		"DOTA_Tooltip_modifier_blessing_potion_shadow_wave_Description"			"Las Pociones de Onda Sombría proporcionan un %dMODIFIER_PROPERTY_TOOLTIP% adiconal de curación a aliados y de daño a enemigos."

		"DOTA_Tooltip_modifier_blessing_potion_purification"					"Bendición de Poción de Purificación"
		"DOTA_Tooltip_modifier_blessing_potion_purification_Description"		"Las Pociones de Purificación infligen daño a los enemigos que se encuentren en un radio adicional de %dMODIFIER_PROPERTY_TOOLTIP%."

		"DOTA_Tooltip_modifier_blessing_respawn_time_reduction"					"Bendición de Reducción de Tiempo de Reaparición"
		"DOTA_Tooltip_modifier_blessing_respawn_time_reduction_Description"		"Reduciendo el tiempo de reaparición un %dMODIFIER_PROPERTY_TOOLTIP% %%."

		"DOTA_Tooltip_modifier_blessing_death_detonation"						"Detonación Mortal"
		"DOTA_Tooltip_modifier_blessing_death_detonation_Description"			"En inglés: <b><font color='#F2A93E'>Death Detonation</font></b>.\n \nCrea una explosión al morir que inflige %dMODIFIER_PROPERTY_TOOLTIP% de daño por nivel en un radio de %dMODIFIER_PROPERTY_TOOLTIP2%."

		"DOTA_Tooltip_modifier_blessing_strength"								"Bonificación de Fuerza"
		"DOTA_Tooltip_modifier_blessing_strength_Description"					"Proporcionando %dMODIFIER_PROPERTY_STATS_STRENGTH_BONUS% de fuerza adicional."

		"DOTA_Tooltip_modifier_blessing_agility"								"Bonificación de Agilidad"
		"DOTA_Tooltip_modifier_blessing_agility_Description"					"Proporcionando %dMODIFIER_PROPERTY_STATS_AGILITY_BONUS% de agilidad adicional."

		"DOTA_Tooltip_modifier_blessing_intelligence"							"Bonificación de Intelecto"
		"DOTA_Tooltip_modifier_blessing_intelligence_Description"				"Proporcionando %dMODIFIER_PROPERTY_STATS_INTELLECT_BONUS% de intelecto adicional."

		"DOTA_Tooltip_modifier_blessing_potion_health"							"Bendición de Poción de Salud"
		"DOTA_Tooltip_modifier_blessing_potion_health_Description"				"Las Pociones de vida te curan un %dMODIFIER_PROPERTY_TOOLTIP% %% adicional de tu vida máxima."

		"DOTA_Tooltip_modifier_blessing_potion_mana"							"Bendición de Poción de Maná"
		"DOTA_Tooltip_modifier_blessing_potion_mana_Description"				"Las Pociones de Maná restauran un %dMODIFIER_PROPERTY_TOOLTIP% %% adicional de tu maná máximo."

		"DOTA_Tooltip_modifier_blessing_restore_mana"							"Bendición de Maná por Asesinar"
		"DOTA_Tooltip_modifier_blessing_restore_mana_Description"				"Restaura %dMODIFIER_PROPERTY_TOOLTIP% de maná cada vez que asesinas a un enemigo."

		"DOTA_Tooltip_modifier_blessing_respawn_invulnerability"				"Bonificación de Invulnerabilidad al Reaparecer"
		"DOTA_Tooltip_modifier_blessing_respawn_invulnerability_Description"	"El tiempo de invulnerabilidad tras reaparecer se aumenta en %dMODIFIER_PROPERTY_TOOLTIP% segundos."

		"DOTA_Tooltip_modifier_blessing_book_strength"							"Bendición de Libro de Fuerza"
		"DOTA_Tooltip_modifier_blessing_book_strength_Description"				"Los Libros de Fuerza proporcionan %dMODIFIER_PROPERTY_TOOLTIP% de fuerza adicional al utilizarlos."

		"DOTA_Tooltip_modifier_blessing_book_agility"							"Bendición de Libro de Agilidad"
		"DOTA_Tooltip_modifier_blessing_book_agility_Description"				"Los Libros de Agilidad proporcionan %dMODIFIER_PROPERTY_TOOLTIP% de agilidad adicional al utilizarlos."

		"DOTA_Tooltip_modifier_blessing_book_intelligence"						"Bendición de Libro de Inteligencia"
		"DOTA_Tooltip_modifier_blessing_book_intelligence_Description"			"Los Libros de Inteligencia proporcionan %dMODIFIER_PROPERTY_TOOLTIP% de inteligencia adicional al utilizarlos."

 		//--------------------------------------------------------------------------------------------------------------
		// BLESSING MODIFIERS END
		//--------------------------------------------------------------------------------------------------------------

		//--------------------------------------------------------------------------------------------------------------
		// SHARD CONSUMABLES
		//--------------------------------------------------------------------------------------------------------------

		"DOTA_Tooltip_Ability_item_aghsfort_disruptor_thunder_strike_flat_strikes"						"Impacto Atronador: Impactos"
		"DOTA_Tooltip_Ability_item_aghsfort_disruptor_thunder_strike_flat_strikes_Description"			"<h1>Fragmento de Cetro Común</h1>Aumenta el número de impactos de Impacto Atronador en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_disruptor_thunder_strike_flat_strike_damage"				"Impacto Atronador: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_disruptor_thunder_strike_flat_strike_damage_Description"	"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Impacto Atronador en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_disruptor_glimpse_flat_bonus_damage"						"Vislumbrar: Daño Adicional"
		"DOTA_Tooltip_Ability_item_aghsfort_disruptor_glimpse_flat_bonus_damage_Description"			"<h1>Fragmento de Cetro Común</h1>Aumenta el daño adicional de Vislumbrar en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_disruptor_glimpse_flat_cast_radius"							"Vislumbrar: Radio"
		"DOTA_Tooltip_Ability_item_aghsfort_disruptor_glimpse_flat_cast_radius_Description"				"<h1>Fragmento de Cetro Común</h1>Aumenta el radio de Vislumbrar en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_disruptor_kinetic_field_flat_duration"						"Campo Cinético: Duración"
		"DOTA_Tooltip_Ability_item_aghsfort_disruptor_kinetic_field_flat_duration_Description"			"<h1>Fragmento de Cetro Común</h1>Aumenta la duración de Campo Cinético en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_disruptor_kinetic_field_formation_time"						"Campo Cinético: Tiempo de Formación"
		"DOTA_Tooltip_Ability_item_aghsfort_disruptor_kinetic_field_formation_time_Description"			"<h1>Fragmento de Cetro Común</h1>Reduce el tiempo de formación de Campo Cinético un %value% %."
		"DOTA_Tooltip_Ability_item_aghsfort_disruptor_static_storm_flat_duration"						"Tormenta Estática: Duración"
		"DOTA_Tooltip_Ability_item_aghsfort_disruptor_static_storm_flat_duration_Description"			"<h1>Fragmento de Cetro Común</h1>Aumenta la duración de Tormenta Estática en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_disruptor_static_storm_flat_damage_max"						"Tormenta Estática: Daño Máximo"
		"DOTA_Tooltip_Ability_item_aghsfort_disruptor_static_storm_flat_damage_max_Description"			"<h1>Fragmento de Cetro Común</h1>Aumenta el daño máximo de Tormenta Estática en %value%."

		"DOTA_Tooltip_Ability_item_aghsfort_magnataur_shockwave_flat_damage"							"Onda Sísmica: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_magnataur_shockwave_flat_damage_Description"				"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Onda Sísmica en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_magnataur_shockwave_pct_mana_cost"							"Onda Sísmica: Costo de Maná"
		"DOTA_Tooltip_Ability_item_aghsfort_magnataur_shockwave_pct_mana_cost_Description"				"<h1>Fragmento de Cetro Común</h1>Reduce el costo de maná de Onda Sísmica un %value% %."
		"DOTA_Tooltip_Ability_item_aghsfort_magnataur_empower_flat_damage"								"Potenciar: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_magnataur_empower_flat_damage_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Potenciar en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_magnataur_empower_flat_cleave"								"Potenciar: Hendidura"
		"DOTA_Tooltip_Ability_item_aghsfort_magnataur_empower_flat_cleave_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta la Hendidura de Potenciar en %value%."
